reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
AD3SK1I5SLTJW,B00004SQHH,Coffee Drinker,"[0, 0]",This worked as designed.  I had no problems installing it.  There is no reason to spend $25 for a 6 foot cord.  This was 4 feet and was all I needed.,5,Dryer Cable,1386633600,"12 10, 2013"
A37JBOE8LEYCP2,B00004SQHH,Dan,"[0, 0]",It worked great for hooking up heater. Had to cut ends off and strip wire to hook up to heater.,4,Good qulity,1387152000,"12 16, 2013"
A1ZG8N8HQLOWED,B00004SQHH,"Daniel J. Gansle ""Daniel J. Gansle""","[1, 1]","When we moved into a new home, I thought I'd have to purchase a totally new dryer since code upped dryer outlets from 3 prongs (wires) to 4. I was happy to run into this cord. I was able to successfully remove my old wire from the rear of the unit and install this 4-wire cord. Turned out to be a cinch! Highly recommended.",5,"Great product, fast shipping, great for converting 3-wire dryers to 4-wire",1354320000,"12 1, 2012"
A2XPJ5FLVMFJAY,B00004SQHH,"David ""here.david""","[0, 0]",If you need this item this is an excellent quality build and at a very great price that you can get,5,Excellent quality,1366329600,"04 19, 2013"
A3K0IZ5FSO07AE,B00004SQHH,DavidT,"[0, 0]","Eh...it's a dryer cable.  Looks well made, has nice ends.  Not really a whole lot to be wrong with it.",5,Dryer Cable,1392163200,"02 12, 2014"
AZ28IGT611F52,B00004SQHH,E. Taheri,"[0, 0]",Much cheaper than best but.  Works well with any 4 prong plug and drier.  Very simple and easy to use.,5,Does the job,1356480000,"12 26, 2012"
A2C3ZNXMRBYIK,B00004SQHH,FireRadioUser,"[0, 0]","I had a dryer with a 3 wire cord, I needed 4 wire for new home. I looked on Amazon because similar products at Lowes or Home Depot in my town were almost $50 !!!  I was shocked to find the same cord type online here at Amazon for this great price with shipping for less. Much Less...okay enough about the cost.  I was concerned that the materials or construction would be some how less than perfect and was happy that I was completely wrong. This cord is heavy material with stranded copper conductors and a well made strain relief included.  I dont feel I've sacrificed any quality be ordering online via Amazon...I did'nt hear UPS drop it on the door step and the text alert let me know at 6:10pm it was delivered. I had it on the dryer by 6:30pm and its working now drying clothes for the family. BIG Thumbs Up.",5,Well engineered and solid materials usage,1340064000,"06 19, 2012"
A1VBF9VPW3YANE,B00004SQHH,fllattops,"[0, 26]",I purchased this Coleman Cable power source for the GE-New Air heater from Amazon for my garage.  Decided that the cable and recepticle were too large and would restrict the swivle feature of the heater.  I decided to wire it direct with a 220v switch using flex cable from the switch to the heater.  I had to go back to Amazon for the switch as I was unable to find a double pole double through switch locally.,1,Power sourse,1324252800,"12 19, 2011"
A1YUJE94B7KG79,B00004SQHH,Gabe,"[0, 0]","I ordered this product 27 hours ago, and it installs easily looks very durable, and seems heavy duty.  all for 1/3 the price of one at lowesI would (and have) recommend this to a friend.",5,"very heavy duty cable, for cheap",1379548800,"09 19, 2013"
A2HLZF9P5W5KL2,B00004SQHH,Gregory Robinson,"[0, 0]",Converted old dryer from 3 wire to 4 wire connection.  Cable was easy to install and was just the right length.,5,Good fit,1389139200,"01 8, 2014"
A1RO7LHPEVFKY1,B00004SQHH,Jack T Pattie,"[0, 0]",This helped us get our dryer up and running fast. We have had it installed for months now and zero problems. I highly recommend.,5,Worked great,1390953600,"01 29, 2014"
AYWS9JTMN6AE2,B00004SQHH,Jimmy c.,"[0, 0]",This cord was very easy and very quick to connect to my old dryer. Done in less than ten minutes!,5,what i needed!,1376611200,"08 16, 2013"
A234ZCVV49GWTR,B00004SQHH,jlately,"[0, 0]","It's a dryer cord.  It has four wires and a plug.  Not too exciting, but the price was right and the cord was of good quality.",5,it's a cord,1353456000,"11 21, 2012"
A2LOYGAPI6DDA8,B00004SQHH,J. Sunwoo,"[0, 0]","Received with nice packaged box. item came with other orders and it was fast shipping as expected. installation took about 20 mins because i had no idea about the connection to dryer so, got help from the manual booklet.overall, this is heavy duty cord that should last +-10years in my opinion.",5,exactly what i expected.,1349222400,"10 3, 2012"
A3QZ7336US0YVF,B00004SQHH,Julio,"[0, 4]","this item was a suggested buy together with the NewAir G73 heater. you will not need it, nor will you need the Coleman supply cord. they are way too big for this application and from an electrical perspective, the NewAir G73 heater is a 2 pole system, it does not have a neutral(white wire). the current is returned through the ground. so find a 240v pigtail and receptacle that apply.",1,you will not need this,1388448000,"12 31, 2013"
A3J4MCIVITBWTW,B00004SQHH,Larry,"[0, 0]",never had to use it as i had a professional install the heater. so i cant give a true rating. can say that it appeared to be well made and durable,4,never used it,1383782400,"11 7, 2013"
A2X5N08JEUXJM2,B00004SQHH,Laura H,"[0, 0]","Our dryer had the wrong connection.  We replaced the cord with this one, and it works great!  I thought I was ordering the 6 ft, discovered I accidentally order the 4 ft, but it works.  Quality is good and it was easy to swap out.",5,It works!,1361923200,"02 27, 2013"
AHKLM4EDAJ91V,B00004SQHH,luis vega,"[0, 0]",Easy to install...works great no complaints here and very affordable. I recommend this to everyone looking for a reliable 4 prong cord.,5,Best buy,1378944000,"09 12, 2013"
A3R6WL5W5587MP,B00004SQHH,"Marvin Cheng ""Marvin""","[7, 7]","It is a 4 feet power cord. If you need the instruction to connect this cable to your dryer, here is the configuration: [Left: Black - Middle: White - Right: Red] [Chassis ground - Green].If you have a wire connect to the chassis ground, remove it and connect it to the middle of the conductor (White). If you are still not sure what to do, go online and find a video which demonstrates how to connect the cord or call an electrician to do it for you.",5,It's a power cord......,1316131200,"09 16, 2011"
A1UIX23XRS4R8Q,B00004SQHH,Mathew Kestner,"[0, 0]","Came in plastic package with installation instructions.Took 3 minutes total to read and install this onto the dryer I was lent.Has been more months than I recall and no fires or any blown fuses, wire doesn't get hot, and have been drying clothes as that is what it is for.",5,"Works fine, 2 minute install",1344470400,"08 9, 2012"
A3U1FWVZR5WTOR,B00004SQHH,M. Cox,"[0, 0]",Not much I can say.  It works like it should.  Seems like it is made well.  I would probably buy a six footer next time just so I have more to work with.  Other than that.  It works and was much cheaper than buying locally.,4,Does what I needed it to do.,1373673600,"07 13, 2013"
A1AK9YU2QQVC1K,B00004SQHH,Michael J. Guzman,"[0, 0]","We bought this cord to replace our 3 wire cord due to new construction code changes. The installer made the switch, works well.",5,Dryer power cord 4 wire,1365379200,"04 8, 2013"
A3H0XGIGG64TKJ,B00004SQHH,mitchell486,"[0, 0]","It's a dryer cable... Nothing fancy about it. But it was half the cost online as it was in stores so I bought it here, put it in. Worked great for a day or two but then the whole dryer quit working. Nothing to do with the cable. Sadly that was just a crappy dryer. I would highly recommend this cable!",4,Easy and works,1365379200,"04 8, 2013"
A3SYMLOGJ05LLN,B00004SQHH,M. L. R.,"[0, 4]","If you use the picture on the front, you're good.. but this really needs to be in writing on some kind of documentation with this cable. It's extremely dangerous to do this without it. It did work.",3,No documentation,1316736000,"09 23, 2011"
A1BR7B2D7QXL83,B00004SQHH,mrsmaonaigh,"[0, 0]","It did what it was needed to do, was easy to install and is functioning perfectly.  Can't ask anymore for a dryer cord.",5,It worked,1355270400,"12 12, 2012"
A1M801E3BZTFRY,B00004SQHH,Phil J Baker,"[0, 0]","Well I recieve this product in a timely manner packaged well, and the directions were easy to follow... I would defiantly recommend this product to anyone that needs a 4 prong power cable for there dryer, it does its job and moves the power from the outlet to the machine.,, so can't complain...",5,Just what the dr ordered,1379030400,"09 13, 2013"
A1XP22C1M2V9IL,B00004SQHH,Polcha,"[0, 0]",I bought this cable for our new dryer.  It was the perfect length and excellent quality.  Not too much to be said about this cable other than it is a great price.  I would not hesitate to buy this again.,5,Quality Cable,1317168000,"09 28, 2011"
A1NI4WS51BO5MU,B00004SQHH,Psyfon,"[0, 0]",Replaced the power cord on my new dryer and it has been working great so far. Now all I need to do it sell the replacement cord and all will be well with the world.,5,Works Great,1358812800,"01 22, 2013"
A1VCMKG84HUQRP,B00004SQHH,Renee,"[0, 0]",There were no problems installing this and it does exactly what it needs to do. Very pleased. It's always great getting a quality product that saves you money.,5,Saved myself money,1397260800,"04 12, 2014"
A29NCPZ5PUXDYB,B00004SQHH,Richard P. Woodbury,"[0, 0]",This is a nice heavy cord with good terminal spades that slip over the screw post not requiring screw removal. Plus the strain relief worked well.,5,Worked perfect!,1354838400,"12 7, 2012"
A2C0EL9CPX4PRC,B00004SQHH,Rook,"[1, 8]","I got suckered into buying this after seeing ""frequently bought with Comfortzone heater"" for my Comfortzone heater. The heater requires cable with 75 C rating. This is only rated for 60 C :-(.  Check this out: [...]May be good for dryers etc. or heaters that requrie cable with &lt;= 60 C rating.",1,Don't buy this for the garage heater,1361059200,"02 17, 2013"
A22L46BJN8IGBW,B00004SQHH,Sordido1981,"[0, 0]","I really liked it, good quality wire. I would recommend you to go on youtube and look for directions and be sure you are doing it right. The order of the wires is important and not just random.",5,Good quality,1360108800,"02 6, 2013"
A2BP0I1K6TDPMR,B00004SQHH,Stephen H. King,"[7, 9]","My new clothes dryer was such a beautiful thing, presiding so nobly over my laundry nook.  Alas, it was unable by itself to gather enough of the raw electric energy to perform as it was intended.  Then this!  This beautiful cable came into our lives, and it brought my new friend all of the electrons it needed to happily take care of my clothing.  What a magnificent purchase this was.",5,Best dryer cord ever!,1374451200,"07 22, 2013"
A3OZN6P7VZ50EF,B00004SQHH,The Bob,"[0, 0]",It does the job well.  The build quality is solid.  I don't see any reason to spend more money on the more expensive cords.,5,What you'd expect.,1360713600,"02 13, 2013"
A3J56GB38YLAIO,B00004SQHH,tombo,"[0, 0]","power cord works fine and no problems with it so far. the cord is thick and very beefy, feels solid",5,works,1356912000,"12 31, 2012"
ASNJTLSLE64ST,B00004SQHH,TwoTindos,"[0, 0]","My husband and I ordered this after realizing that our new house had the wrong number of prongs in the outlet we needed to plug the dryer into.  He bought this cord and installed it in our new dryer in less than an hour, and it works great.",5,Works great,1344470400,"08 9, 2012"
AS7KMJIITHH2F,B00004SQHH,Tyrone Wen,"[0, 0]","This works as advertised, works great 4 loads in.  The wires are very stiff, so be prepared to bend for those odd angles.",5,Works as advertised,1390608000,"01 25, 2014"
ANN9DQVM23QUD,B00004SQHH,"Vinko Buble ""maestro""","[3, 3]","Connecting cable was easy, connectors are exactly the size the needed to be. All work was done in 15 min, including removing old cable. Hooked my dryer and it still works. Cable is bit stiff due to its thickness, but that is not important, since it will not be moved for quite some time now.",5,"Good quality, works as expected",1285372800,"09 25, 2010"
A87CILADRIZW0,B00004SQHH,W1ll1am,"[0, 0]","So I went to one of those home improvement stores... and brought one of these for $24! then I got home and saw this for half the price ? Fantastic deal, got to save that money.",5,Great price,1402876800,"06 16, 2014"
A3T2J2FLRUMWRE,B00004SQHH,WesleyPipes,"[0, 0]","This cord works great. Had no problems connecting wires to the dryer and the instructions were good. This was a good price compared to what I was finding at Walmart, Lowes, Home Depot, etc...",5,Dryer Cord,1353974400,"11 27, 2012"
